,title,vector,cluster
334,koch,"[ 0.20021   -0.16344   -0.078666  -0.28516    0.6553    -0.6919
  0.64069   -0.38759   -0.33809    0.15628    0.15406   -0.057916
 -0.81307    0.44461   -0.054318  -0.40052    0.01665   -0.46046
 -0.68646    0.080653   0.13532    0.099617  -0.091281   0.66626
 -0.44142    0.21186   -0.01327    0.23661    0.46691    0.047533
  0.54772    0.95755    0.41686    0.17037   -0.20889    0.32948
 -0.11233   -0.087136   0.23579    0.28074   -0.0040005 -0.33743
 -0.60202    0.57804   -0.4548    -0.16035    0.25007   -0.31286
  0.0053593  0.39585   -0.30633   -0.62879    0.067155  -0.36181
 -0.38246   -0.76825    0.21535    0.7553    -0.56615    0.54492
  0.35285   -0.36992   -0.22667    0.95975    0.44889   -0.089746
  0.43344    0.72584   -0.35031   -0.36648   -0.40611   -0.0094195
 -0.064096  -0.08784    0.036062  -0.26091   -0.38831   -0.63705
 -1.0867     0.087191   0.18798   -0.12015   -0.34915    0.59969
 -0.23488    0.58629   -0.61742   -0.33859   -0.45402   -0.18462
  0.76488   -0.9823     0.4077     0.012199   0.008708   0.10932
 -0.24845    0.41767    0.19138   -0.23232  ]",0
335,fum,"[ 2.7476e-01 -5.4281e-01 -7.9709e-02  1.2965e-01 -1.5830e-02 -2.2965e-01
  5.7247e-02  1.6949e-01  5.8859e-01 -2.8463e-01  4.7063e-01  1.4745e-01
 -1.4952e-01 -2.5449e-01  1.8958e-01 -1.6815e-01 -1.5933e-01 -2.7038e-01
 -7.9280e-02  1.5474e-01  4.7032e-02 -8.8555e-02 -8.6989e-01 -3.8126e-01
  2.0777e-01  9.2434e-01  3.9186e-01  6.2753e-01 -7.1105e-02 -4.0210e-01
  1.0633e-01 -3.3294e-01  3.3384e-01 -3.3832e-01  2.4266e-01 -2.6966e-01
  1.4891e-01  7.3381e-02  6.3045e-02 -2.9862e-01  2.0689e-02  4.1455e-01
  5.3741e-02 -1.4682e-01 -1.5101e-01 -5.2200e-01 -1.8074e-01  6.3176e-01
  2.4171e-01  7.0906e-01 -6.2573e-01  4.7719e-04 -2.0994e-01 -2.0739e-01
 -1.1023e-01  1.0781e+00  6.6687e-01  5.7560e-01 -3.3343e-01 -1.6707e-01
  1.6211e-01 -4.3821e-01  5.9762e-03 -5.2297e-01 -4.7833e-01  1.3155e-01
  1.2887e-03 -1.3896e-01  2.2641e-01  2.1194e-01  5.8474e-01  1.9293e-01
  7.1684e-02 -2.1084e-01  2.0719e-01 -2.7462e-02  1.4581e-01 -4.1312e-01
  8.8771e-01  1.2200e-01 -3.0616e-01 -5.4012e-01  2.5888e-01 -2.9748e-01
 -5.3671e-02  1.8517e-01 -2.5518e-01  1.4131e-01  1.5455e-01  7.6938e-01
  1.3451e-02  5.4069e-03  5.0629e-01 -1.6654e-01  5.4631e-01  2.5477e-01
  7.1100e-01  2.3232e-01 -3.3920e-01  8.2309e-02]",0
336,rbb,"[ 0.23498   -0.15862    0.15379    0.053022  -0.49642    0.096866
 -0.14992   -0.033629   0.45423    0.20343    0.28388   -0.088847
 -0.18306    0.03459   -0.5912    -0.091708  -0.41367   -0.47391
  0.78463   -0.62168   -0.53548   -0.021911  -0.58434   -0.58682
 -0.2489    -0.86949    0.68364    0.51036    0.40073    0.19259
 -0.56481    0.2561     0.12483    0.57102   -0.45834    0.1102
  0.13096   -0.45464    0.0078146  0.06382    0.39592    0.056344
 -0.48089    0.62136   -0.58251   -0.85825    0.021916  -0.05273
  0.041906   0.26093   -0.17928    0.22478    0.58057   -0.45573
 -0.095095   0.71686    0.73199    0.38581   -0.39283   -0.50746
  0.75568   -0.24676   -0.6132    -0.16355   -0.14729    0.42199
 -0.021985  -0.12946    0.1511     0.12351    0.2061     0.2446
  0.70842    0.17957    0.23236   -0.16682    0.94081    0.40096
 -0.12947    0.35579    0.16627   -0.47614    0.29408   -0.0381
  0.027235  -0.042134   0.13383    0.76337   -0.27275    0.62747
  0.56338   -0.23053    0.4457    -0.28248    0.028834   0.27838
  0.54026   -0.028202   0.40506   -0.20595  ]",0
337,sgk,"[ 6.0537e-01  2.9555e-01 -7.5326e-02  2.4401e-01 -4.0802e-01  1.9072e-02
 -2.4562e-01 -1.3084e-01  3.6790e-01 -2.9062e-01  6.2548e-01  1.7521e-01
 -7.6909e-02  2.2972e-03 -5.4799e-01  4.5778e-01 -4.4996e-01  4.8213e-01
  7.7444e-01 -1.1069e-01 -2.5203e-01 -6.1051e-01 -4.4980e-02 -2.9444e-01
 -2.3416e-01 -1.3409e-01 -3.6922e-01 -1.3508e-01 -6.8103e-02 -1.6314e-02
  3.2734e-01  3.1916e-01 -5.9245e-01 -5.9662e-01 -1.6291e-01  1.0796e-01
  2.5599e-01 -5.6410e-01  3.0325e-01 -1.8473e-02 -7.0488e-01  3.0620e-01
 -8.8303e-02 -6.8072e-02 -8.2323e-01 -9.0516e-01 -1.5178e-01 -1.7841e-01
  6.1114e-02 -2.9708e-01  8.5797e-01  5.7701e-01  2.9486e-01 -1.7546e-03
  3.3198e-02  4.4018e-01  2.9962e-02 -4.3152e-02 -1.9182e-01 -6.6574e-01
  6.1675e-01  2.8830e-01  2.4304e-01  8.1086e-01  2.2424e-02 -4.8861e-01
 -4.9862e-02  3.1713e-01 -9.1778e-01 -1.3298e-02  1.7884e-01  8.5525e-01
  3.5017e-01  1.8599e-01  1.4048e-01 -4.3174e-01  5.0624e-04 -4.2359e-01
  9.3379e-02  7.1727e-01 -1.8874e-01 -6.3345e-01 -6.8097e-02  2.5414e-01
  3.8725e-01  5.1498e-01  4.5451e-01  2.9841e-01  1.3181e-01  7.7894e-01
  6.2983e-01  4.5445e-01 -2.4275e-01 -1.0120e+00  6.5571e-01 -1.8314e-01
  1.8943e-02  5.4060e-01 -5.4874e-01 -1.1781e-01]",0
338,winsen,"[-0.10705   -0.66889   -0.145      0.49665    0.087981  -0.049789
 -0.16059   -0.048002   0.31718   -0.62207    0.14373   -0.2567
 -0.078832   0.072647   0.14377   -0.077646  -0.4303     0.22099
  0.22053   -0.24522   -0.19344   -0.15315   -0.38305   -0.15716
 -0.016366  -0.19854    0.1055     0.19482    0.030695   0.28001
 -0.35534    0.22286   -0.22278   -0.15958    0.12629   -0.37419
  0.33177   -0.34575   -0.12922    0.23399    0.44597    0.22781
 -0.42533    0.22818    0.14918   -0.068031   0.027185   0.54245
 -0.28827    0.52119    0.23416    0.19845   -0.034469  -0.43915
 -0.35061    0.6749     0.36355   -0.50722   -0.48085   -0.81955
  0.53837    0.30644   -0.052658   0.0056698 -0.38807    0.11691
 -0.52445   -0.71918   -0.59876    0.051094   0.007698   0.2829
  0.31637    0.01521    0.073478  -0.31427    0.333     -0.33646
  0.3063     0.040842  -0.097057   0.48205    0.010543  -0.36167
  0.71379    0.45985   -0.19589   -0.39688   -0.066555   0.12519
  0.1857     0.040316   0.35288   -0.052512   0.66299   -0.36394
  0.12524    0.21479   -0.67379   -0.51282  ]",0
339,merkel,"[-1.0005e+00  4.1997e-01  5.9011e-01  3.8451e-01 -1.1855e-01 -7.1413e-01
  8.7528e-03 -3.8034e-01  4.2364e-01 -7.8909e-02 -4.0286e-01  5.7289e-01
 -2.1812e-01  4.0806e-01 -5.6479e-04 -7.3252e-02 -3.3310e-01 -5.3328e-01
 -4.9891e-01 -3.1106e-01 -4.4290e-01  9.8313e-02 -6.5568e-01  4.5162e-01
 -4.7192e-01 -4.4010e-01 -4.9033e-01  2.8110e-01  6.7147e-01  4.0216e-01
  1.6763e-01  5.6195e-01  1.5601e-01 -1.5028e-01  5.4946e-01  1.3814e+00
  5.3296e-01 -1.1694e-01 -5.7101e-01  6.4719e-01 -1.0780e+00 -6.5093e-01
  7.3635e-01  8.9359e-01 -1.0077e+00 -4.0860e-01  1.0625e-01  1.8798e-01
  6.5960e-02  6.8951e-01  2.2940e-01 -5.4596e-01  2.5955e-01  6.2344e-01
 -7.1375e-01 -1.8630e+00  5.1634e-01  7.4582e-01 -7.8454e-01  1.9940e-01
  5.3637e-01 -5.6305e-01 -3.3278e-01  1.5129e-02 -6.4887e-02  1.0177e+00
 -7.7989e-01  4.6838e-01 -1.0531e-01 -7.7304e-01  3.1492e-01 -1.2785e-01
 -5.6200e-01 -6.0202e-01 -4.6011e-02  5.9479e-01 -1.3456e-01 -3.4597e-01
 -3.5044e-01 -3.8879e-02  4.9530e-01 -2.5219e-01  1.4439e-01  7.8080e-03
 -6.3193e-01 -8.8601e-01 -1.0943e-01  9.7672e-01 -1.4456e-01 -8.1278e-01
  4.4670e-01 -6.2979e-01  6.1218e-01  6.6912e-01  4.0108e-02  2.7785e-03
  4.3869e-01 -1.0491e-01  5.5028e-01  1.0777e-01]",0
340,zürich,"[ 0.94126   -0.21106    0.18045    0.49095    0.70732    0.85019
  0.64304    0.085683   0.17411   -0.67989    0.1692     0.25439
 -0.093782   0.68732    0.57187    0.22604    1.045     -0.1671
 -0.38153   -0.9561    -0.80284    0.95381   -0.23262    0.32066
 -1.0695    -0.6948    -0.11591   -0.46636   -0.11657   -0.27629
 -1.0034     0.29533   -0.001969  -0.17191   -0.19957   -0.099619
  0.36739   -0.39226    0.0078025 -0.62521    0.61976   -0.40565
 -0.35754    0.6795    -0.16749    0.16189    0.95188   -0.6666
  0.017937   0.96174   -0.36174    0.24813    0.99159    0.40381
 -0.70738   -0.41827    0.56988    0.050215  -0.6077    -0.48253
  0.48517   -0.29103   -0.67737    0.45655   -0.53759    0.18536
 -0.98952   -0.059283   0.64347    0.40087   -0.94792   -0.91783
 -0.22048   -0.015787  -0.13761   -0.54527    1.0086    -0.34363
 -0.16871   -0.47835    0.0059749  0.51293   -0.55301    0.66756
 -0.77823    0.40106   -0.44482    0.70488    0.080008   1.0108
 -0.31678   -0.16819    0.35033    1.0278     0.69996   -0.22214
 -0.46406    0.7308     0.48982   -0.29122  ]",0
341,kühn,"[-0.28707   -0.05295   -0.59554    0.10038   -0.2154    -0.36273
  0.10475    0.18143    0.024448  -0.080634   0.3422     0.20736
 -0.063632   0.12696    0.01388    0.37938    0.17477   -0.27017
 -0.35995   -0.26836   -0.53326   -0.30494    0.13642    0.91235
 -0.29528    0.274      0.057473   0.14995    0.49954   -0.23182
  0.28333   -0.19321   -0.63978   -0.37843    0.14295    0.14015
  0.41416   -0.014936  -0.1928     0.067257   0.288      0.37729
  0.17491    0.18004   -0.12371   -0.087977   0.32991    0.071309
  0.095904  -0.09279    0.012189   0.047383   0.10958   -0.43219
 -0.1355     0.52808   -0.047873  -0.11282   -0.93662   -0.084846
  0.74175   -0.19182   -0.032801   0.085755  -0.64898   -0.038396
 -0.20932   -0.12417    0.59361   -0.068631  -0.0053483  0.53217
  0.22894    0.42058    0.14775    0.27931   -0.27775   -0.31842
  0.55665   -0.2328    -0.016708  -0.37896    0.469     -0.30132
  0.56455    0.16325   -0.6749    -0.20345   -0.42614   -0.0041612
  0.12497   -0.18339    0.26608    0.23501    0.73471   -0.048709
 -0.010933  -0.35175    0.11356   -0.063997 ]",0
342,iserlohn,"[ 0.19524   -0.29381    0.26661   -0.13688    0.054987  -0.0097178
 -0.15582   -0.09027    0.4301     0.28801    0.61091   -0.21963
 -0.25421    0.44878    0.045192   0.035222  -0.18483   -0.62273
  0.94252   -0.58401   -0.74712   -0.064607  -0.40616   -0.070304
 -0.1722    -0.63105    0.15709    0.082863   0.14299    0.39371
 -0.28868   -0.3061     0.33467   -0.35117    0.5736     0.19716
  0.55145   -0.50262    0.11956   -0.42182    0.79557   -0.16213
 -0.34579   -0.51523    0.014535   0.32085    0.65547   -0.80717
  0.24604    0.23507   -0.50485    0.70445    0.0016722 -0.45303
 -0.23337    0.52066   -0.48178   -0.77084   -1.29      -0.015006
  0.34559   -0.0056848 -0.41732   -0.23737   -0.32805    0.44006
  0.035265   0.38549   -0.23754   -0.026499  -0.23291   -0.17555
 -0.058476   0.38027    0.54927   -0.090345   0.19533    0.22895
  0.57813   -0.13953   -0.14892    0.38654   -0.0066805  0.45124
  0.0045618 -0.20027   -0.43953    0.93012    0.3499     0.77638
 -0.46185    0.021944   0.22542    0.27304    0.64112   -0.40015
 -0.20235    0.93095   -0.028144   0.24065  ]",0
343,deetz,"[ 0.066808 -0.31399  -0.36631   0.29953   0.035437 -0.19115   0.27065
 -0.17225   0.32106  -0.50703  -0.14146   0.19899  -0.13238  -0.43801
 -0.095092 -0.09127  -0.51663   0.39704  -0.089711 -0.1501   -0.090736
 -0.58032   0.1042   -0.27218  -0.13049   0.23793  -0.1827    0.15875
  0.21974   0.11011   0.15009   0.0766    0.098055 -0.13867   0.15135
 -0.13648   0.087043 -0.2359    0.24442   0.35879  -0.10497   0.045269
 -0.0346    0.55867  -0.048651  0.044298 -0.44719   0.20273   0.22053
  0.57366   0.15781  -0.20946   0.12393  -0.27285   0.19899   0.48992
 -0.10367  -0.22749  -0.78737  -0.19206   0.2948   -0.32486   0.30766
 -0.11659  -0.45887  -0.016734 -0.37794  -0.27888  -0.33567   0.14525
 -0.058384  0.32965   0.15137   0.40931  -0.15239   0.11053   0.12295
 -0.43409   0.68642   0.15989  -0.30534   0.28663   0.15025  -0.23132
  0.56165  -0.21695  -0.01823   0.23701  -0.2863    0.24904   0.41986
  0.10882   0.68258  -0.40297   0.35834  -0.17874   0.26854  -0.20396
 -0.44622   0.027568]",0
344,detmold,"[ 0.12361   -0.24596   -0.30707    0.31397    0.27893    0.25989
 -0.36721   -0.033115  -0.023446  -0.017951   0.49416    0.0063574
 -0.2984     0.61282   -0.17963    0.47313    0.35223   -0.67117
 -0.15343   -0.43495   -0.12178    0.1365     0.13742    0.36746
 -0.36395    0.37283    0.37524    0.70819    0.8325     0.54761
 -0.27429   -0.53289    0.068844   0.015355   0.20363   -0.23087
  0.10798   -0.054252  -0.0021358 -0.55729    0.3294    -0.014537
 -0.69833    0.20228   -0.60306   -0.16036    1.151     -0.10626
  0.14652    0.38173   -0.59016   -0.42209    0.054914  -0.37047
 -0.36261    0.040323  -0.25209   -0.77211   -0.67674   -0.67694
  0.74335    0.192     -0.10825    0.19726   -0.74674    0.36883
 -0.11824   -0.20751   -0.27952   -0.22738   -0.18729   -0.59493
  0.5866     0.31714   -0.13178    0.4201     0.3705    -0.10725
  0.38782   -0.065571  -0.46037   -0.12269    0.038523  -0.0051769
  0.31432    0.037566  -0.34653   -0.62993   -0.086888  -0.054255
  0.41212   -0.32189    0.13325    0.45681    0.19186    0.33728
  0.27429    0.4899     0.22408   -0.41433  ]",0
345,neuruppin,"[ 3.0748e-01 -3.6750e-01  1.2863e-01  5.5262e-01 -1.3939e-01  1.1953e-01
 -1.7631e-01 -9.3475e-02  2.9502e-02  3.5484e-01 -1.3521e-01  1.9994e-01
 -1.2941e-01  3.6619e-01 -1.7929e-01  2.9914e-01  1.9037e-01  3.4836e-02
 -1.3769e-01 -7.9914e-02  3.5829e-01  1.3799e-01 -3.6086e-01 -2.3490e-01
 -6.5511e-01  2.6551e-01  4.0190e-01  1.5866e-01  6.2241e-02  3.8673e-02
  1.9148e-01 -5.6453e-01  2.1696e-01  1.7403e-01 -1.8485e-01 -1.0984e-02
 -1.0862e-01 -2.7753e-01 -5.8809e-04 -1.3754e-01  2.3839e-01 -1.4078e-01
 -2.2377e-01 -5.0420e-02 -2.7136e-01 -1.2907e-01  3.8563e-01  5.9010e-02
 -6.6540e-02  3.0098e-01  1.9570e-01 -2.8272e-01  6.3993e-02 -2.5433e-01
 -1.0129e-01  6.6740e-01 -1.5535e-01 -2.8936e-01 -5.7614e-01 -5.7616e-01
  2.7438e-03  9.4006e-02 -5.1315e-01 -3.5439e-01 -4.1321e-01  4.3010e-02
 -3.6052e-01 -2.9713e-01 -4.1263e-01  6.0857e-02  9.1836e-02 -1.5479e-01
  5.3883e-01  3.0357e-01 -9.9971e-02  5.2824e-02  4.9913e-01  8.4659e-02
  2.7499e-01  2.0910e-01 -5.3029e-01 -1.9120e-01  1.3175e-01  3.3276e-01
  4.4228e-01  2.3646e-01  2.6727e-02  2.5182e-01 -7.2462e-02  2.9127e-01
  1.7910e-01  1.4153e-01  2.7438e-01  3.9379e-01  4.8092e-01  1.1549e-01
  4.2211e-01  4.7066e-01 -2.1273e-02 -3.0511e-01]",0
346,marburg,"[ 0.66516   0.24585  -0.28944   0.024447 -0.3828    0.39995   0.59131
 -0.60917   0.46773  -0.28219  -0.31696   0.34497   0.43284   1.4002
 -0.1497    0.68405   0.34001  -0.85443   0.27717  -0.64398   0.15085
  0.51301   0.33645   0.57166  -0.28049  -0.25079   0.54649   0.06054
 -0.38215  -0.66513  -0.42633   0.15717   0.27386  -0.088769 -0.70025
 -0.44952   0.13614  -0.70758  -0.71461   0.43083  -0.55228   0.86441
 -0.64428  -1.0086   -0.17075   0.99867   1.4943   -0.22572   0.22153
  0.72073   0.067939  0.034929  0.087218 -0.39611  -0.9476   -0.05528
 -0.045453 -0.20349  -0.91337  -0.058897 -0.15531   0.57036  -0.57822
 -0.52982  -0.023939  0.83341  -0.1816    0.27699   0.6914    0.34963
 -0.63158  -1.3294    0.03373   0.022361  0.063496  0.46892   0.47291
 -0.37039  -0.18991   0.26951   0.43664   0.14843  -0.66112  -0.76231
 -0.34103   0.72241   0.31757  -0.059051 -0.52827   0.38641   0.50355
 -0.21084   0.56983   1.1987    0.43152  -0.023632 -0.13605  -0.45869
  0.085084 -0.99749 ]",0
347,berlin,"[ 0.69796    0.026999   0.068505   0.065858   0.40963   -0.38146
 -0.56633   -0.045967  -0.019801   0.40051    0.45928   -0.44242
 -0.25291    0.56519   -0.42689    0.66001    0.74877   -0.61531
 -0.93373   -0.70314    0.25014    0.47758   -0.27972    0.10961
 -0.18595   -1.1541     0.014234  -0.15504    1.2269    -0.083134
 -0.96295    0.26263   -0.10777    0.2001    -0.60195    0.60761
  1.1275    -0.032634  -0.69365    0.071476   0.14524   -0.56237
 -0.1676     0.71003    0.39329   -0.60368    0.63867   -0.19897
  0.35546    0.50909    0.32231   -0.58378    0.061194   0.58127
 -1.3054    -2.2658    -0.0047571  0.27903    0.12816    0.09481
  0.15086    1.0745    -0.83654    0.10862    0.15205    0.17329
 -0.52959    0.72439   -0.40303    0.11472   -0.32336   -0.83121
 -0.12508    0.053349  -0.17481   -0.031144   0.76887   -0.42122
 -0.34157    0.11762    0.33802    0.19437   -0.32066    0.40762
 -1.009      0.047386  -0.43626    0.051032   0.069644   0.099814
  0.28354   -0.65775    0.75207    1.018     -0.18832    0.32236
  0.97124    0.50001    0.44992   -0.012456 ]",0
348,passau,"[ 0.66732   -0.64664   -0.29116    0.27727    0.14668    0.47217
 -0.36863   -0.27746    0.0021225 -0.06497   -0.12933   -0.13163
 -0.23358    1.0747     0.10909   -0.31047    0.26334   -0.89176
 -0.21104   -0.34355   -0.11187    0.49971   -0.30716    1.0066
 -0.51869   -0.64781   -0.16165    0.2923     0.19068   -0.16001
  0.055209  -0.26605    0.84477    0.02667   -0.34277   -0.27864
  0.36313   -0.64408    0.39015    0.0041943  0.30026    0.15496
 -0.27451   -0.61404   -0.032037   0.19048    0.85426   -0.39048
 -0.28048    1.0968     0.43677    0.18227   -0.22286    0.27815
 -1.0419     0.33365   -0.27858   -0.056648  -0.6078    -0.48524
  0.60068    0.10962   -0.4208    -0.1859    -0.10108    0.22798
 -0.23143    0.085701  -0.1894    -0.38112    0.096482  -0.51433
  1.3269     0.088342  -0.27787   -0.27397    0.60624   -0.27242
  0.2709    -0.050964  -0.51308    0.17599   -0.37251    0.57305
 -0.34319    0.49302   -0.065385  -0.049896  -0.30631    0.15509
  0.45526   -0.085253  -0.53946    0.73035    0.28908    0.3774
  0.19541    0.97499    0.041475   0.17106  ]",0
349,jung,"[-0.40315   0.16044   0.2531    0.68508  -0.28421  -0.25586   0.87458
 -0.28913  -0.20709   0.10671   0.56674   0.85056  -0.16755   0.3776
  1.3819   -0.3337    0.73402   0.055556 -0.50762  -0.9345    0.36234
  0.30585  -0.057067  0.978    -0.93229   0.98174  -0.43164   0.01461
  0.083736 -0.23367  -0.63139   0.63529   0.18515   0.6417   -0.24366
 -0.10767   0.74994   0.43012  -1.622    -0.02391  -0.98198   0.2506
  0.072342  0.25031   0.26207  -0.49588   0.015658  0.012888  0.060253
  0.72372  -0.099438 -1.0085    0.71222   0.20003   0.30973  -0.3189
 -0.22434   0.77319  -0.17743  -0.1628    0.11525   0.17675  -0.20957
  0.57401  -0.012882  0.063671  0.64177   1.6674   -0.30026   0.37504
  0.21548   0.57612  -0.81032  -1.0933   -0.21313   0.42523  -0.58645
  0.043148  0.032016 -0.082736  0.44063   0.12597   0.26965  -0.58893
 -1.0848    0.18707  -0.96924   0.78053   0.74613  -0.42257   0.58232
  0.078911  0.37629   0.83226   0.45425   0.13314  -0.079458 -1.1313
  0.072203 -0.19863 ]",0
350,email,"[-0.57792   -0.16606   -0.17226   -0.87941    0.30588    0.96684
  0.093586  -0.8627     0.76848   -0.11526    0.45667   -0.61468
  0.11095   -0.067727   0.25613   -0.32446    0.33315   -0.32028
 -0.30216   -0.4609    -0.65238   -0.30985    0.53517    0.88521
  0.16039    0.11856    0.25369    1.2637    -0.12745   -0.10016
  0.54283    1.1796     0.24971    0.01643    0.35646    0.028004
 -0.44765   -0.16173   -0.062736   0.30661   -0.21937    0.087241
 -0.20117   -0.0053715 -0.40123    0.055182  -0.6413    -0.63916
  0.42563    0.07799    0.70677    1.1329     0.48193   -0.51624
 -0.40941   -0.81526    0.038209  -0.62524    0.88913    0.33327
 -0.48703   -0.29966   -0.28095   -0.73906    0.44491   -0.30235
  0.28598   -0.035961   1.6494    -0.52276   -0.57864    0.23729
  0.55652   -1.5537    -0.0024061  0.77378    0.54662   -0.25641
 -0.86018   -0.36592    0.75352   -0.49441   -0.2592    -0.29707
 -0.96032    0.19423    0.99027   -0.19349   -0.41843   -0.37433
  0.1        1.2092     1.0464     0.071404   1.0015     0.052887
  0.077703  -0.10182   -0.33831    0.55555  ]",0
351,mckinsey,"[-0.74914   -0.054603  -0.42067   -0.33365    0.012318  -1.0218
 -0.091364   0.12914   -0.55755    0.2861     0.81139   -0.73233
  0.60677    0.52394   -0.89917   -0.036847   0.67478   -0.88468
 -0.16346   -0.49802   -0.30853    0.025385  -0.3521     0.4104
 -0.082796   0.41863   -0.06687    0.30302   -0.75374   -0.79744
 -0.13821    0.60035    0.1212    -0.016629  -1.0435     0.61591
 -0.22392    0.34484    0.93652   -0.68806   -0.37104    0.70993
 -0.6525     0.24484   -0.54261    0.42938   -0.059693   0.058759
 -0.33052    0.1619    -0.071457  -0.78359   -0.12134    0.27074
  0.39785   -0.23398   -0.19343   -0.75275   -0.8699     0.042389
 -0.23226   -0.40412   -0.62938    0.3261    -0.33663   -0.11408
 -0.11659    0.4676     1.0933     0.58216   -0.82166    1.2688
 -1.229      0.036567  -0.17456   -1.2535     0.0088494 -1.1236
 -0.65995   -0.7051     0.56593    0.75546    0.10159    0.47939
 -0.44432   -0.37062    0.68923   -0.32702   -0.95662   -0.13565
  0.43997   -0.34796    0.77756   -1.1473     1.3422     0.44149
 -0.43371    0.77337   -0.067213   0.75182  ]",0
352,vogtland,"[-0.048569  -0.50577    0.27753    0.35401   -0.033349  -0.46176
 -0.28939    0.24633    0.51284   -0.46952    0.13459    0.26211
 -0.20373    0.039198  -0.50057    0.11411   -0.09075   -0.01281
  0.24598   -0.10394   -0.36768    0.3035    -0.28937    0.67011
 -1.0518    -0.21166    0.49836    0.27004    0.3802    -0.26835
  0.099519  -0.5972     0.17186   -0.51885    0.66333   -0.51293
 -0.26706    0.2313     0.76316   -0.38198    0.25975    0.054374
 -0.093227  -0.25825   -0.35106   -0.32338    0.60567    0.098425
  0.29486    0.5572    -0.71882    0.53657    0.75068   -0.78491
  0.096032   0.68465    0.39301   -0.14889   -0.30237   -0.54473
  0.4987    -0.075431  -0.47476    0.022471  -0.28881    0.23711
  0.12508   -0.80848    0.14127   -0.16182    0.27266   -0.0018553
  0.66385    0.33286    0.044913  -0.0022338 -0.1596     0.59102
  0.53363   -0.18076   -0.41539    0.085546  -0.051506  -0.19255
  0.39032    0.0079044 -0.26987   -0.31473    0.070216   0.712
 -0.017524   0.15708    0.33426    0.5889     0.03512   -0.040111
  0.35377    0.11009   -0.32341    0.053327 ]",0
353,mannheim,"[ 8.7171e-01 -1.3214e-01  2.9251e-01 -7.5034e-02  4.4151e-01  1.1942e-01
  2.1894e-01 -7.7644e-04 -3.2226e-01  3.5349e-01  2.9679e-01  2.8448e-02
 -7.3380e-01  5.5133e-01  4.3349e-01  6.1568e-01  9.6688e-01 -6.4016e-01
  4.1333e-01 -1.6669e-01 -4.5545e-01  1.1100e-01  7.8550e-01  7.6502e-01
 -1.1520e+00 -5.9612e-01  3.6255e-01  8.5999e-02 -1.6157e-01  3.1379e-01
 -6.5168e-01 -4.6117e-01 -1.3622e-01 -4.2090e-01 -4.0414e-01  2.8612e-01
  5.9192e-01 -4.2378e-01  1.9715e-01 -2.1015e-01 -6.0621e-03 -2.5140e-01
 -8.9779e-01  4.5776e-01 -2.7145e-01 -8.7149e-01  1.3271e+00 -6.1569e-01
  3.4561e-01  9.6516e-01 -3.8679e-01 -7.7374e-01 -6.9492e-02 -1.5623e-01
 -3.5924e-01 -2.0826e-01 -6.8018e-05  7.3488e-02 -2.0567e-01  7.5338e-02
  2.7907e-01  8.4371e-02 -6.9042e-01  3.4553e-01 -5.6135e-01 -4.2780e-01
 -6.1525e-01  3.3529e-01 -7.4302e-01  7.3523e-01 -3.9015e-01 -8.4907e-01
  7.0090e-02 -5.8151e-01 -3.3368e-01 -3.8234e-01  5.7311e-01 -3.6288e-01
 -3.7695e-02 -1.7990e-01  7.0001e-01  3.2122e-01 -8.0656e-01  7.7274e-01
 -3.9620e-01 -1.5519e-01 -4.7307e-04 -1.2001e-01 -2.2331e-01  3.4595e-01
  2.3356e-01 -5.4796e-01  3.6979e-01  6.8869e-01  8.6271e-01 -3.4561e-02
  3.8069e-01  2.5151e-01  5.5944e-01  2.2614e-01]",0
354,ceta,"[ 0.43712  -0.20311  -0.084558 -0.045635 -0.13751  -0.355     0.029218
  0.34419   0.52928  -0.22042   0.45194  -0.11952  -0.17142   0.073792
  0.10008   0.63376   0.087411 -0.13058  -0.017246  0.16323  -0.73026
 -0.10834  -0.37787  -0.29835  -0.035751 -0.043449 -0.26411   0.016151
 -0.47412  -0.13116  -0.45597   0.4213   -0.10482  -0.46931  -0.012619
 -0.3166   -0.16344  -0.1041   -0.25863  -0.051344  0.2241    0.41956
  0.12624   0.20081  -0.098049 -0.18261  -0.51181   0.77477   0.21977
 -0.083117  0.15803   0.20551  -0.080815 -0.45324   0.45792   0.68801
  0.46631  -0.11073  -0.18485  -0.65281   0.15856  -0.13184   0.16273
  0.1049   -0.25471   0.15188  -0.75073  -0.66483  -0.26369   0.35525
  0.27626  -0.16041  -0.26572   0.55956  -0.1915   -0.16146   0.058192
  0.15925   0.2675    0.025327 -0.66657  -0.11118  -0.011556 -0.39751
  0.045344  0.57038   0.31416   0.18927  -0.12607   0.067341  0.10929
 -0.079749  0.2996   -0.016545  0.60761  -0.29317   0.3815    0.35448
 -0.13921  -0.097272]",0
